time,command,response,temperature
1.930000,1.135447,0.556033,23.096261
1.940000,1.136620,0.560189,23.102988
1.950000,1.137784,0.564291,23.109714
1.960000,1.138940,0.568362,23.116442
1.970000,1.140086,0.572426,23.123169
1.980000,1.141223,0.576509,23.129897
1.990000,1.142352,0.580632,23.136625
2.000000,1.143471,0.584816,23.143353
2.010000,1.144581,0.589082,23.150081
2.020000,1.145682,0.593445,23.156810
2.030000,1.146774,0.597921,23.163539
2.040000,1.147856,0.602521,23.170268
2.050000,1.148929,0.607252,23.176997
2.060000,1.149992,0.612120,23.183727
2.070000,1.151045,0.617125,23.190456
2.080000,1.152089,0.622266,23.197186
2.090000,1.153123,0.627536,23.203916
2.100000,1.154148,0.632927,23.210645
2.110000,1.155162,0.638426,23.217375
2.120000,1.156167,0.644017,23.224105
2.130000,1.157161,0.649683,23.230835
2.140000,1.158146,0.655405,23.237565
2.150000,1.159120,0.661159,23.244295
2.160000,1.160085,0.666924,23.251025
2.170000,1.161038,0.672674,23.257755
2.180000,1.161982,0.678387,23.264485
2.190000,1.162915,0.684037,23.271215
2.200000,1.163838,0.689602,23.277945
2.210000,1.164751,0.695058,23.284674
2.220000,1.165653,0.700386,23.291404
2.230000,1.166544,0.705567,23.298133
2.240000,1.167424,0.710584,23.304862
2.250000,1.168294,0.715425,23.311591
2.260000,1.169153,0.720079,23.318320
2.270000,1.170002,0.724540,23.325049
2.280000,1.170839,0.728803,23.331777
2.290000,1.171665,0.732869,23.338505
2.300000,1.172481,0.736742,23.345233
2.310000,1.173285,0.740428,23.351961
2.320000,1.174079,0.743938,23.358688
2.330000,1.174861,0.747285,23.365415
2.340000,1.175632,0.750485,23.372142
2.350000,1.176392,0.753557,23.378868
2.360000,1.177140,0.756522,23.385594
2.370000,1.177877,0.759402,23.392320
2.380000,1.178603,0.762220,23.399045
2.390000,1.179317,0.765001,23.405769
2.400000,1.180020,0.767769,23.412494
2.410000,1.180711,0.770548,23.419218
2.420000,1.181391,0.773361,23.425941
2.430000,1.182059,0.776230,23.432664
2.440000,1.182716,0.779175,23.439386
2.450000,1.183361,0.782214,23.446108
2.460000,1.183994,0.785362,23.452830
2.470000,1.184615,0.788631,23.459551
2.480000,1.185224,0.792031,23.466271
2.490000,1.185822,0.795567,23.472991
2.500000,1.186408,0.799242,23.479710
2.510000,1.186982,0.803055,23.486428
2.520000,1.187543,0.807001,23.493146
2.530000,1.188093,0.811072,23.499863
2.540000,1.188631,0.815256,23.506580
2.550000,1.189157,0.819540,23.513295
2.560000,1.189670,0.823906,23.520010
2.570000,1.190172,0.828335,23.526725
2.580000,1.190661,0.832806,23.533438
2.590000,1.191138,0.837296,23.540151
2.600000,1.191603,0.841781,23.546863
2.610000,1.192056,0.846238,23.553575
2.620000,1.192496,0.850641,23.560285
2.630000,1.192924,0.854968,23.566995
2.640000,1.193340,0.859195,23.573704
2.650000,1.193743,0.863302,23.580412
2.660000,1.194134,0.867269,23.587119
2.670000,1.194512,0.871078,23.593825
2.680000,1.194878,0.874717,23.600531
2.690000,1.195232,0.878173,23.607235
2.700000,1.195573,0.881439,23.613939
2.710000,1.195901,0.884510,23.620641
2.720000,1.196217,0.887384,23.627343
2.730000,1.196521,0.890065,23.634043
2.740000,1.196812,0.892559,23.640743
2.750000,1.197090,0.894873,23.647442
2.760000,1.197356,0.897022,23.654139
2.770000,1.197609,0.899019,23.660836
2.780000,1.197849,0.900883,23.667531
2.790000,1.198077,0.902635,23.674225
2.800000,1.198292,0.904295,23.680919
2.810000,1.198494,0.905888,23.687611
2.820000,1.198684,0.907437,23.694302
2.830000,1.198861,0.908966,23.700992
2.840000,1.199025,0.910500,23.707680
2.850000,1.199176,0.912062,23.714368
2.860000,1.199315,0.913674,23.721054
2.870000,1.199441,0.915358,23.727739
2.880000,1.199554,0.917132,23.734423
2.890000,1.199654,0.919012,23.741106
2.900000,1.199742,0.921011,23.747787
2.910000,1.199817,0.923140,23.754467
2.920000,1.199879,0.925405,23.761146
2.930000,1.199928,0.927811,23.767824
2.940000,1.199965,0.930357,23.774500
2.950000,1.199988,0.933039,23.781175
2.960000,1.199999,0.935852,23.787849
2.970000,1.199997,0.938784,23.794521
2.980000,1.199983,0.941823,23.801192
2.990000,1.199955,0.944951,23.807861
3.000000,1.199915,0.948152,23.814529
3.010000,1.199862,0.951403,23.821196
3.020000,1.199796,0.954683,23.827861
3.030000,1.199717,0.957969,23.834525
3.040000,1.199626,0.961236,23.841187
3.050000,1.199521,0.964460,23.847848
3.060000,1.199404,0.967617,23.854507
3.070000,1.199274,0.970684,23.861165
3.080000,1.199132,0.973640,23.867821
3.090000,1.198977,0.976464,23.874475
3.100000,1.198809,0.979138,23.881129
3.110000,1.198628,0.981649,23.887780
3.120000,1.198434,0.983982,23.894430
3.130000,1.198228,0.986130,23.901078
3.140000,1.198009,0.988086,23.907725
3.150000,1.197778,0.989848,23.914370
3.160000,1.197534,0.991418,23.921014
3.170000,1.197277,0.992800,23.927656
3.180000,1.197008,0.994002,23.934296
3.190000,1.196725,0.995037,23.940934
3.200000,1.196431,0.995917,23.947571
3.210000,1.196124,0.996661,23.954206
3.220000,1.195804,0.997288,23.960839
3.230000,1.195472,0.997818,23.967471
3.240000,1.195127,0.998276,23.974101
3.250000,1.194770,0.998684,23.980729
3.260000,1.194400,0.999067,23.987355
3.270000,1.194018,0.999450,23.993980
3.280000,1.193623,0.999856,24.000602
3.290000,1.193216,1.000308,24.007223
3.300000,1.192797,1.000827,24.013842
3.310000,1.192365,1.001433,24.020459
3.320000,1.191921,1.002143,24.027075
3.330000,1.191465,1.002971,24.033688
3.340000,1.190996,1.003929,24.040300
3.350000,1.190515,1.005024,24.046909
3.360000,1.190022,1.006261,24.053517
3.370000,1.189517,1.007643,24.060123
3.380000,1.189000,1.009165,24.066727
3.390000,1.188471,1.010823,24.073329
3.400000,1.187929,1.012608,24.079929
3.410000,1.187376,1.014506,24.086527
3.420000,1.186810,1.016504,24.093123
3.430000,1.186233,1.018583,24.099717
3.440000,1.185643,1.020723,24.106309
3.450000,1.185042,1.022903,24.112899
3.460000,1.184429,1.025099,24.119487
3.470000,1.183804,1.027288,24.126072
3.480000,1.183168,1.029445,24.132656
3.490000,1.182519,1.031547,24.139238
3.500000,1.181859,1.033569,24.145818
3.510000,1.181188,1.035491,24.152395
3.520000,1.180505,1.037290,24.158970
3.530000,1.179810,1.038950,24.165544
3.540000,1.179103,1.040453,24.172115
3.550000,1.178386,1.041786,24.178684
3.560000,1.177657,1.042940,24.185251
3.570000,1.176916,1.043908,24.191815
3.580000,1.176164,1.044685,24.198378
3.590000,1.175401,1.045273,24.204938
3.600000,1.174627,1.045675,24.211496
3.610000,1.173841,1.045898,24.218052
3.620000,1.173044,1.045953,24.224606
3.630000,1.172237,1.045852,24.231157
3.640000,1.171418,1.045612,24.237707
3.650000,1.170588,1.045253,24.244254
3.660000,1.169747,1.044793,24.250798
3.670000,1.168896,1.044257,24.257341
3.680000,1.168034,1.043667,24.263881
3.690000,1.167160,1.043049,24.270419
3.700000,1.166277,1.042425,24.276954
3.710000,1.165382,1.041821,24.283487
3.720000,1.164477,1.041259,24.290018
3.730000,1.163562,1.040762,24.296547
3.740000,1.162636,1.040350,24.303073
3.750000,1.161699,1.040040,24.309596
3.760000,1.160753,1.039848,24.316118
3.770000,1.159795,1.039786,24.322637
3.780000,1.158828,1.039863,24.329154
3.790000,1.157851,1.040086,24.335668
3.800000,1.156863,1.040456,24.342180
3.810000,1.155866,1.040974,24.348689
3.820000,1.154858,1.041633,24.355196
3.830000,1.153841,1.042427,24.361701
3.840000,1.152813,1.043343,24.368203
3.850000,1.151776,1.044368,24.374702
3.860000,1.150729,1.045485,24.381200
3.870000,1.149673,1.046674,24.387694
3.880000,1.148607,1.047915,24.394187
3.890000,1.147531,1.049185,24.400676
3.900000,1.146446,1.050459,24.407164
3.910000,1.145352,1.051715,24.413648
3.920000,1.144248,1.052927,24.420130
3.930000,1.143135,1.054072,24.426610
3.940000,1.142013,1.055129,24.433087
3.950000,1.140882,1.056074,24.439562
3.960000,1.139742,1.056890,24.446034
3.970000,1.138593,1.057559,24.452504
3.980000,1.137435,1.058067,24.458970
3.990000,1.136268,1.058404,24.465435
4.000000,1.135093,1.058560,24.471897
4.010000,1.133908,1.058533,24.478356
4.020000,1.132716,1.058319,24.484812
4.030000,1.131515,1.057923,24.491266
4.040000,1.130305,1.057351,24.497718
4.050000,1.129087,1.056610,24.504167
4.060000,1.127861,1.055715,24.510613
4.070000,1.126626,1.054679,24.517056
4.080000,1.125384,1.053522,24.523497
4.090000,1.124133,1.052264,24.529935
4.100000,1.122875,1.050925,24.536371
4.110000,1.121609,1.049531,24.542804
4.120000,1.120334,1.048104,24.549234
4.130000,1.119053,1.046669,24.555662
4.140000,1.117763,1.045250,24.562087
4.150000,1.116466,1.043872,24.568509
4.160000,1.115162,1.042556,24.574928
4.170000,1.113850,1.041324,24.581345
4.180000,1.112531,1.040193,24.587759
4.190000,1.111204,1.039180,24.594171
4.200000,1.109871,1.038299,24.600580
4.210000,1.108531,1.037560,24.606986
4.220000,1.107183,1.036970,24.613389
4.230000,1.105829,1.036532,24.619789
4.240000,1.104468,1.036247,24.626187
4.250000,1.103100,1.036112,24.632582
4.260000,1.101726,1.036119,24.638974
4.270000,1.100345,1.036258,24.645364
4.280000,1.098958,1.036516,24.651751
4.290000,1.097564,1.036876,24.658135
4.300000,1.096165,1.037322,24.664516
4.310000,1.094759,1.037831,24.670895
4.320000,1.093347,1.038383,24.677270
4.330000,1.091929,1.038952,24.683643
4.340000,1.090505,1.039516,24.690013
4.350000,1.089075,1.040050,24.696381
4.360000,1.087640,1.040531,24.702745
4.370000,1.086199,1.040935,24.709107
4.380000,1.084752,1.041240,24.715466
4.390000,1.083300,1.041428,24.721822
4.400000,1.081843,1.041480,24.728175
4.410000,1.080380,1.041381,24.734526
4.420000,1.078913,1.041118,24.740874
4.430000,1.077440,1.040684,24.747219
4.440000,1.075962,1.040072,24.753561
4.450000,1.074480,1.039281,24.759900
4.460000,1.072993,1.038310,24.766236
4.470000,1.071501,1.037166,24.772570
4.480000,1.070004,1.035857,24.778901
4.490000,1.068503,1.034394,24.785228
4.500000,1.066998,1.032791,24.791553
4.510000,1.065488,1.031066,24.797876
4.520000,1.063974,1.029238,24.804195
4.530000,1.062456,1.027328,24.810511
4.540000,1.060934,1.025360,24.816825
4.550000,1.059408,1.023358,24.823136
4.560000,1.057879,1.021345,24.829444
4.570000,1.056345,1.019346,24.835749
4.580000,1.054808,1.017385,24.842051
4.590000,1.053268,1.015486,24.848350
4.600000,1.051724,1.013668,24.854647
4.610000,1.050177,1.011952,24.860941
4.620000,1.048626,1.010355,24.867231
4.630000,1.047073,1.008892,24.873519
4.640000,1.045516,1.007572,24.879804
4.650000,1.043957,1.006406,24.886086
4.660000,1.042394,1.005397,24.892366
4.670000,1.040829,1.004547,24.898642
4.680000,1.039262,1.003854,24.904915
4.690000,1.037692,1.003312,24.911186
4.700000,1.036119,1.002911,24.917454
4.710000,1.034544,1.002640,24.923719
4.720000,1.032967,1.002483,24.929981
4.730000,1.031388,1.002423,24.936240
4.740000,1.029807,1.002440,24.942496
4.750000,1.028224,1.002513,24.948749
4.760000,1.026639,1.002617,24.955000
4.770000,1.025053,1.002730,24.961247
4.780000,1.023464,1.002826,24.967492
4.790000,1.021875,1.002883,24.973734
4.800000,1.020284,1.002877,24.979973
4.810000,1.018691,1.002785,24.986209
4.820000,1.017098,1.002588,24.992442
4.830000,1.015503,1.002266,24.998673
4.840000,1.013907,1.001804,25.004900
4.850000,1.012311,1.001189,25.011125
4.860000,1.010713,1.000410,25.017346
4.870000,1.009115,0.999461,25.023565
4.880000,1.007517,0.998338,25.029781
4.890000,1.005918,0.997042,25.035994
4.900000,1.004318,0.995576,25.042204
4.910000,1.002718,0.993947,25.048412
4.920000,1.001119,0.992167,25.054616
4.930000,0.999519,0.990247,25.060818
4.940000,0.997919,0.988206,25.067016
4.950000,0.996319,0.986060,25.073212
4.960000,0.994719,0.983832,25.079405
4.970000,0.993120,0.981544,25.085595
4.980000,0.991521,0.979219,25.091783
4.990000,0.989923,0.976881,25.097967
5.000000,0.988325,0.974556,25.104149
5.010000,0.986728,0.972266,25.110327
5.020000,0.985132,0.970036,25.116503
5.030000,0.983537,0.967888,25.122676
5.040000,0.981943,0.965840,25.128847
5.050000,0.980350,0.963912,25.135014
5.060000,0.978759,0.962119,25.141178
5.070000,0.977168,0.960473,25.147340
5.080000,0.975580,0.958983,25.153499
5.090000,0.973992,0.957656,25.159655
5.100000,0.972407,0.956493,25.165808
5.110000,0.970823,0.955494,25.171959
5.120000,0.969241,0.954655,25.178106
5.130000,0.967661,0.953966,25.184251
5.140000,0.966083,0.953417,25.190393
5.150000,0.964508,0.952994,25.196532
5.160000,0.962934,0.952679,25.202668
5.170000,0.961363,0.952454,25.208802
5.180000,0.959794,0.952298,25.214933
5.190000,0.958228,0.952188,25.221061
5.200000,0.956665,0.952099,25.227186
5.210000,0.955104,0.952009,25.233308
5.220000,0.953547,0.951892,25.239428
5.230000,0.951992,0.951726,25.245545
5.240000,0.950440,0.951488,25.251659
5.250000,0.948892,0.951156,25.257770
5.260000,0.947347,0.950712,25.263879
5.270000,0.945805,0.950138,25.269985
5.280000,0.944266,0.949421,25.276088
5.290000,0.942731,0.948549,25.282188
5.300000,0.941200,0.947514,25.288286
5.310000,0.939673,0.946313,25.294381
5.320000,0.938149,0.944943,25.300473
5.330000,0.936630,0.943408,25.306563
5.340000,0.935114,0.941713,25.312649
5.350000,0.933603,0.939868,25.318733
5.360000,0.932096,0.937885,25.324815
5.370000,0.930593,0.935780,25.330893
5.380000,0.929095,0.933570,25.336969
5.390000,0.927601,0.931277,25.343043
5.400000,0.926112,0.928921,25.349113
5.410000,0.924627,0.926526,25.355181
5.420000,0.923148,0.924116,25.361246
5.430000,0.921673,0.921716,25.367309
5.440000,0.920203,0.919350,25.373369
5.450000,0.918739,0.917041,25.379426
5.460000,0.917279,0.914812,25.385481
5.470000,0.915825,0.912683,25.391533
5.480000,0.914377,0.910674,25.397583
5.490000,0.912934,0.908800,25.403630
5.500000,0.911496,0.907076,25.409674
5.510000,0.910064,0.905510,25.415715
5.520000,0.908638,0.904111,25.421754
5.530000,0.907217,0.902881,25.427791
5.540000,0.905803,0.901822,25.433825
5.550000,0.904395,0.900929,25.439856
5.560000,0.902992,0.900195,25.445885
5.570000,0.901596,0.899611,25.451911
5.580000,0.900206,0.899164,25.457935
5.590000,0.898823,0.898836,25.463956
5.600000,0.897446,0.898610,25.469975
5.610000,0.896076,0.898465,25.475991
5.620000,0.894712,0.898379,25.482004
5.630000,0.893355,0.898328,25.488015
5.640000,0.892005,0.898289,25.494024
5.650000,0.890662,0.898237,25.500030
5.660000,0.889326,0.898148,25.506034
5.670000,0.887996,0.898000,25.512035
5.680000,0.886674,0.897770,25.518033
5.690000,0.885360,0.897440,25.524030
5.700000,0.884052,0.896990,25.530023
5.710000,0.882752,0.896407,25.536015
5.720000,0.881460,0.895677,25.542004
5.730000,0.880175,0.894792,25.547990
5.740000,0.878898,0.893747,25.553974
5.750000,0.877628,0.892538,25.559956
5.760000,0.876367,0.891168,25.565936
5.770000,0.875113,0.889641,25.571913
5.780000,0.873867,0.887965,25.577887
5.790000,0.872630,0.886152,25.583859
5.800000,0.871400,0.884217,25.589829
5.810000,0.870179,0.882175,25.595797
5.820000,0.868966,0.880048,25.601762
5.830000,0.867761,0.877856,25.607725
5.840000,0.866565,0.875622,25.613686
5.850000,0.865378,0.873370,25.619644
5.860000,0.864199,0.871125,25.625600
5.870000,0.863029,0.868910,25.631554
5.880000,0.861867,0.866749,25.637506
5.890000,0.860714,0.864666,25.643455
5.900000,0.859571,0.862682,25.649402
5.910000,0.858436,0.860816,25.655347
5.920000,0.857310,0.859085,25.661289
5.930000,0.856194,0.857503,25.667230
5.940000,0.855086,0.856082,25.673168
5.950000,0.853988,0.854831,25.679104
5.960000,0.852900,0.853753,25.685038
5.970000,0.851820,0.852850,25.690970
5.980000,0.850750,0.852119,25.696899
5.990000,0.849690,0.851556,25.702826
6.000000,0.848640,0.851150,25.708752
6.010000,0.847599,0.850889,25.714675
6.020000,0.846567,0.850759,25.720596
6.030000,0.845546,0.850741,25.726515
6.040000,0.844534,0.850816,25.732432
6.050000,0.843533,0.850962,25.738347
6.060000,0.842541,0.851155,25.744259
6.070000,0.841560,0.851372,25.750170
6.080000,0.840588,0.851589,25.756079
6.090000,0.839627,0.851781,25.761985
6.100000,0.838676,0.851926,25.767890
6.110000,0.837736,0.852000,25.773793
6.120000,0.836806,0.851984,25.779693
6.130000,0.835886,0.851859,25.785592
6.140000,0.834977,0.851608,25.791489
6.150000,0.834078,0.851220,25.797384
6.160000,0.833190,0.850683,25.803277
6.170000,0.832313,0.849991,25.809168
6.180000,0.831446,0.849140,25.815057
6.190000,0.830590,0.848131,25.820944
6.200000,0.829745,0.846966,25.826829
6.210000,0.828911,0.845654,25.832713
6.220000,0.828088,0.844205,25.838594
6.230000,0.827276,0.842632,25.844474
6.240000,0.826475,0.840951,25.850352
6.250000,0.825685,0.839181,25.856228
6.260000,0.824906,0.837343,25.862102
6.270000,0.824138,0.835458,25.867975
6.280000,0.823382,0.833552,25.873845
6.290000,0.822637,0.831648,25.879714
6.300000,0.821903,0.829769,25.885582
6.310000,0.821181,0.827942,25.891447
6.320000,0.820470,0.826187,25.897311
6.330000,0.819771,0.824528,25.903173
6.340000,0.819083,0.822985,25.909033
6.350000,0.818407,0.821575,25.914892
6.360000,0.817742,0.820313,25.920749
6.370000,0.817089,0.819212,25.926605
6.380000,0.816448,0.818282,25.932458
6.390000,0.815818,0.817527,25.938311
6.400000,0.815200,0.816950,25.944161
6.410000,0.814594,0.816551,25.950010
6.420000,0.814000,0.816324,25.955857
6.430000,0.813418,0.816261,25.961703
6.440000,0.812848,0.816351,25.967548
6.450000,0.812290,0.816580,25.973390
6.460000,0.811744,0.816931,25.979232
6.470000,0.811209,0.817384,25.985071
6.480000,0.810687,0.817919,25.990910
6.490000,0.810177,0.818512,25.996746
6.500000,0.809680,0.819140,26.002582
6.510000,0.809194,0.819779,26.008416
6.520000,0.808721,0.820404,26.014248
6.530000,0.808259,0.820992,26.020079
6.540000,0.807810,0.821519,26.025909
6.550000,0.807374,0.821966,26.031737
6.560000,0.806950,0.822312,26.037564
6.570000,0.806538,0.822541,26.043389
6.580000,0.806138,0.822639,26.049214
6.590000,0.805751,0.822593,26.055036
6.600000,0.805376,0.822397,26.060858
6.610000,0.805014,0.822046,26.066678
6.620000,0.804664,0.821539,26.072497
6.630000,0.804327,0.820877,26.078315
6.640000,0.804002,0.820068,26.084131
6.650000,0.803690,0.819119,26.089947
6.660000,0.803390,0.818045,26.095761
6.670000,0.803103,0.816859,26.101574
6.680000,0.802829,0.815581,26.107385
6.690000,0.802567,0.814229,26.113196
6.700000,0.802318,0.812826,26.119005
6.710000,0.802081,0.811395,26.124813
6.720000,0.801857,0.809960,26.130621
6.730000,0.801646,0.808546,26.136427
6.740000,0.801448,0.807176,26.142231
6.750000,0.801262,0.805874,26.148035
6.760000,0.801089,0.804662,26.153838
6.770000,0.800928,0.803562,26.159640
6.780000,0.800781,0.802591,26.165441
6.790000,0.800646,0.801766,26.171240
6.800000,0.800524,0.801100,26.177039
6.810000,0.800414,0.800603,26.182837
6.820000,0.800318,0.800282,26.188634
6.830000,0.800234,0.800141,26.194429
6.840000,0.800163,0.800179,26.200224
6.850000,0.800105,0.800394,26.206018
6.860000,0.800059,0.800777,26.211812
6.870000,0.800027,0.801320,26.217604
6.880000,0.800007,0.802008,26.223395
6.890000,0.800000,0.802825,26.229186
6.900000,0.800006,0.803752,26.234976
6.910000,0.800024,0.804770,26.240764
6.920000,0.800056,0.805856,26.246553
6.930000,0.800100,0.806985,26.252340
6.940000,0.800157,0.808135,26.258127
6.950000,0.800227,0.809280,26.263912
6.960000,0.800309,0.810397,26.269698
