time,command,response,temperature
2.060000,1.149992,0.652164,23.463604
2.070000,1.151045,0.658458,23.470281
2.080000,1.152089,0.664710,23.476955
2.090000,1.153123,0.670893,23.483628
2.100000,1.154148,0.676979,23.490298
2.110000,1.155162,0.682944,23.496965
2.120000,1.156167,0.688763,23.503630
2.130000,1.157161,0.694417,23.510293
2.140000,1.158146,0.699887,23.516953
2.150000,1.159120,0.705159,23.523611
2.160000,1.160085,0.710223,23.530266
2.170000,1.161038,0.715072,23.536919
2.180000,1.161982,0.719704,23.543569
2.190000,1.162915,0.724122,23.550217
2.200000,1.163838,0.728332,23.556863
2.210000,1.164751,0.732343,23.563506
2.220000,1.165653,0.736170,23.570147
2.230000,1.166544,0.739832,23.576785
2.240000,1.167424,0.743348,23.583420
2.250000,1.168294,0.746742,23.590053
2.260000,1.169153,0.750039,23.596684
2.270000,1.170002,0.753267,23.603312
2.280000,1.170839,0.756454,23.609937
2.290000,1.171665,0.759626,23.616560
2.300000,1.172481,0.762813,23.623181
2.310000,1.173285,0.766040,23.629798
2.320000,1.174079,0.769332,23.636414
2.330000,1.174861,0.772713,23.643026
2.340000,1.175632,0.776201,23.649636
2.350000,1.176392,0.779814,23.656244
2.360000,1.177140,0.783565,23.662849
2.370000,1.177877,0.787463,23.669451
2.380000,1.178603,0.791513,23.676051
2.390000,1.179317,0.795716,23.682648
2.400000,1.180020,0.800069,23.689242
2.410000,1.180711,0.804563,23.695834
2.420000,1.181391,0.809188,23.702423
2.430000,1.182059,0.813928,23.709009
2.440000,1.182716,0.818764,23.715593
2.450000,1.183361,0.823674,23.722174
2.460000,1.183994,0.828636,23.728753
2.470000,1.184615,0.833622,23.735329
2.480000,1.185224,0.838605,23.741902
2.490000,1.185822,0.843559,23.748472
2.500000,1.186408,0.848454,23.755040
2.510000,1.186982,0.853263,23.761605
2.520000,1.187543,0.857962,23.768167
2.530000,1.188093,0.862524,23.774727
2.540000,1.188631,0.866929,23.781284
2.550000,1.189157,0.871158,23.787838
2.560000,1.189670,0.875195,23.794389
2.570000,1.190172,0.879029,23.800938
2.580000,1.190661,0.882652,23.807484
2.590000,1.191138,0.886060,23.814027
2.600000,1.191603,0.889254,23.820568
2.610000,1.192056,0.892239,23.827106
2.620000,1.192496,0.895024,23.833640
2.630000,1.192924,0.897622,23.840173
2.640000,1.193340,0.900050,23.846702
2.650000,1.193743,0.902326,23.853229
2.660000,1.194134,0.904475,23.859753
2.670000,1.194512,0.906520,23.866274
2.680000,1.194878,0.908488,23.872792
2.690000,1.195232,0.910407,23.879307
2.700000,1.195573,0.912305,23.885820
2.710000,1.195901,0.914209,23.892330
2.720000,1.196217,0.916147,23.898837
2.730000,1.196521,0.918145,23.905341
2.740000,1.196812,0.920225,23.911843
2.750000,1.197090,0.922409,23.918341
2.760000,1.197356,0.924715,23.924837
2.770000,1.197609,0.927156,23.931330
2.780000,1.197849,0.929743,23.937820
2.790000,1.198077,0.932484,23.944308
2.800000,1.198292,0.935380,23.950792
2.810000,1.198494,0.938428,23.957274
2.820000,1.198684,0.941624,23.963753
2.830000,1.198861,0.944957,23.970229
2.840000,1.199025,0.948412,23.976702
2.850000,1.199176,0.951973,23.983172
2.860000,1.199315,0.955618,23.989640
2.870000,1.199441,0.959324,23.996104
2.880000,1.199554,0.963066,24.002566
2.890000,1.199654,0.966817,24.009025
2.900000,1.199742,0.970549,24.015481
2.910000,1.199817,0.974235,24.021934
2.920000,1.199879,0.977847,24.028384
2.930000,1.199928,0.981358,24.034832
2.940000,1.199965,0.984743,24.041276
2.950000,1.199988,0.987981,24.047718
2.960000,1.199999,0.991050,24.054157
2.970000,1.199997,0.993935,24.060593
2.980000,1.199983,0.996623,24.067026
2.990000,1.199955,0.999104,24.073456
3.000000,1.199915,1.001374,24.079883
3.010000,1.199862,1.003432,24.086308
3.020000,1.199796,1.005280,24.092730
3.030000,1.199717,1.006928,24.099148
3.040000,1.199626,1.008387,24.105564
3.050000,1.199521,1.009671,24.111977
3.060000,1.199404,1.010800,24.118387
3.070000,1.199274,1.011796,24.124794
3.080000,1.199132,1.012682,24.131199
3.090000,1.198977,1.013485,24.137600
3.100000,1.198809,1.014232,24.143999
3.110000,1.198628,1.014951,24.150394
3.120000,1.198434,1.015670,24.156787
3.130000,1.198228,1.016417,24.163177
3.140000,1.198009,1.017217,24.169564
3.150000,1.197778,1.018095,24.175948
3.160000,1.197534,1.019073,24.182329
3.170000,1.197277,1.020170,24.188708
3.180000,1.197008,1.021400,24.195083
3.190000,1.196725,1.022777,24.201456
3.200000,1.196431,1.024308,24.207826
3.210000,1.196124,1.025997,24.214193
3.220000,1.195804,1.027843,24.220557
3.230000,1.195472,1.029841,24.226918
3.240000,1.195127,1.031983,24.233276
3.250000,1.194770,1.034256,24.239632
3.260000,1.194400,1.036643,24.245984
3.270000,1.194018,1.039125,24.252334
3.280000,1.193623,1.041680,24.258681
3.290000,1.193216,1.044282,24.265025
3.300000,1.192797,1.046906,24.271366
3.310000,1.192365,1.049523,24.277704
3.320000,1.191921,1.052106,24.284039
3.330000,1.191465,1.054628,24.290372
3.340000,1.190996,1.057061,24.296701
3.350000,1.190515,1.059379,24.303028
3.360000,1.190022,1.061561,24.309352
3.370000,1.189517,1.063584,24.315673
3.380000,1.189000,1.065431,24.321992
3.390000,1.188471,1.067088,24.328307
3.400000,1.187929,1.068545,24.334620
3.410000,1.187376,1.069794,24.340930
3.420000,1.186810,1.070835,24.347237
3.430000,1.186233,1.071668,24.353541
3.440000,1.185643,1.072301,24.359842
3.450000,1.185042,1.072744,24.366141
3.460000,1.184429,1.073011,24.372436
3.470000,1.183804,1.073119,24.378729
3.480000,1.183168,1.073090,24.385019
3.490000,1.182519,1.072947,24.391307
3.500000,1.181859,1.072715,24.397591
3.510000,1.181188,1.072421,24.403873
3.520000,1.180505,1.072094,24.410152
3.530000,1.179810,1.071761,24.416428
3.540000,1.179103,1.071450,24.422701
3.550000,1.178386,1.071188,24.428972
3.560000,1.177657,1.070999,24.435240
3.570000,1.176916,1.070907,24.441505
3.580000,1.176164,1.070932,24.447767
3.590000,1.175401,1.071089,24.454026
3.600000,1.174627,1.071393,24.460283
3.610000,1.173841,1.071853,24.466537
3.620000,1.173044,1.072474,24.472789
3.630000,1.172237,1.073257,24.479037
3.640000,1.171418,1.074198,24.485283
3.650000,1.170588,1.075290,24.491526
3.660000,1.169747,1.076522,24.497766
3.670000,1.168896,1.077878,24.504004
3.680000,1.168034,1.079340,24.510239
3.690000,1.167160,1.080886,24.516471
3.700000,1.166277,1.082492,24.522701
3.710000,1.165382,1.084133,24.528928
3.720000,1.164477,1.085782,24.535152
3.730000,1.163562,1.087410,24.541373
3.740000,1.162636,1.088989,24.547592
3.750000,1.161699,1.090493,24.553808
3.760000,1.160753,1.091896,24.560022
3.770000,1.159795,1.093173,24.566233
3.780000,1.158828,1.094303,24.572441
3.790000,1.157851,1.095266,24.578647
3.800000,1.156863,1.096049,24.584849
3.810000,1.155866,1.096638,24.591050
3.820000,1.154858,1.097027,24.597248
3.830000,1.153841,1.097211,24.603443
3.840000,1.152813,1.097191,24.609635
3.850000,1.151776,1.096973,24.615825
3.860000,1.150729,1.096565,24.622012
3.870000,1.149673,1.095980,24.628197
3.880000,1.148607,1.095235,24.634379
3.890000,1.147531,1.094349,24.640559
3.900000,1.146446,1.093346,24.646736
3.910000,1.145352,1.092251,24.652910
3.920000,1.144248,1.091089,24.659082
3.930000,1.143135,1.089888,24.665252
3.940000,1.142013,1.088677,24.671419
3.950000,1.140882,1.087483,24.677583
3.960000,1.139742,1.086334,24.683745
3.970000,1.138593,1.085256,24.689905
3.980000,1.137435,1.084271,24.696061
3.990000,1.136268,1.083401,24.702216
4.000000,1.135093,1.082663,24.708368
4.010000,1.133908,1.082073,24.714517
4.020000,1.132716,1.081641,24.720664
4.030000,1.131515,1.081373,24.726809
4.040000,1.130305,1.081273,24.732951
4.050000,1.129087,1.081337,24.739091
4.060000,1.127861,1.081560,24.745228
4.070000,1.126626,1.081932,24.751363
4.080000,1.125384,1.082438,24.757496
4.090000,1.124133,1.083062,24.763626
4.100000,1.122875,1.083783,24.769754
4.110000,1.121609,1.084578,24.775879
4.120000,1.120334,1.085421,24.782002
4.130000,1.119053,1.086285,24.788123
4.140000,1.117763,1.087144,24.794241
4.150000,1.116466,1.087968,24.800357
4.160000,1.115162,1.088731,24.806471
4.170000,1.113850,1.089407,24.812583
4.180000,1.112531,1.089970,24.818692
4.190000,1.111204,1.090397,24.824798
4.200000,1.109871,1.090670,24.830903
4.210000,1.108531,1.090772,24.837005
4.220000,1.107183,1.090689,24.843105
4.230000,1.105829,1.090412,24.849203
4.240000,1.104468,1.089937,24.855299
4.250000,1.103100,1.089263,24.861392
4.260000,1.101726,1.088394,24.867483
4.270000,1.100345,1.087336,24.873572
4.280000,1.098958,1.086102,24.879659
4.290000,1.097564,1.084708,24.885743
4.300000,1.096165,1.083171,24.891826
4.310000,1.094759,1.081514,24.897906
4.320000,1.093347,1.079761,24.903984
4.330000,1.091929,1.077938,24.910060
4.340000,1.090505,1.076072,24.916134
4.350000,1.089075,1.074192,24.922206
4.360000,1.087640,1.072326,24.928276
4.370000,1.086199,1.070500,24.934343
4.380000,1.084752,1.068742,24.940409
4.390000,1.083300,1.067075,24.946472
4.400000,1.081843,1.065522,24.952533
4.410000,1.080380,1.064102,24.958593
4.420000,1.078913,1.062829,24.964650
4.430000,1.077440,1.061717,24.970705
4.440000,1.075962,1.060774,24.976759
4.450000,1.074480,1.060002,24.982810
4.460000,1.072993,1.059401,24.988860
4.470000,1.071501,1.058968,24.994907
4.480000,1.070004,1.058693,25.000952
4.490000,1.068503,1.058564,25.006996
4.500000,1.066998,1.058563,25.013038
4.510000,1.065488,1.058673,25.019077
4.520000,1.063974,1.058870,25.025115
4.530000,1.062456,1.059129,25.031151
4.540000,1.060934,1.059425,25.037185
4.550000,1.059408,1.059729,25.043217
4.560000,1.057879,1.060015,25.049248
4.570000,1.056345,1.060254,25.055276
4.580000,1.054808,1.060420,25.061303
4.590000,1.053268,1.060487,25.067328
4.600000,1.051724,1.060432,25.073351
4.610000,1.050177,1.060234,25.079372
4.620000,1.048626,1.059876,25.085392
4.630000,1.047073,1.059343,25.091409
4.640000,1.045516,1.058624,25.097426
4.650000,1.043957,1.057714,25.103440
4.660000,1.042394,1.056611,25.109453
4.670000,1.040829,1.055315,25.115464
4.680000,1.039262,1.053835,25.121473
4.690000,1.037692,1.052180,25.127480
4.700000,1.036119,1.050364,25.133486
4.710000,1.034544,1.048405,25.139491
4.720000,1.032967,1.046324,25.145493
4.730000,1.031388,1.044144,25.151494
4.740000,1.029807,1.041891,25.157494
4.750000,1.028224,1.039592,25.163492
4.760000,1.026639,1.037275,25.169488
4.770000,1.025053,1.034968,25.175483
4.780000,1.023464,1.032698,25.181476
4.790000,1.021875,1.030493,25.187468
4.800000,1.020284,1.028377,25.193458
4.810000,1.018691,1.026373,25.199447
4.820000,1.017098,1.024502,25.205434
4.830000,1.015503,1.022780,25.211420
4.840000,1.013907,1.021220,25.217404
4.850000,1.012311,1.019832,25.223387
4.860000,1.010713,1.018621,25.229369
4.870000,1.009115,1.017588,25.235349
4.880000,1.007517,1.016730,25.241328
4.890000,1.005918,1.016039,25.247305
4.900000,1.004318,1.015505,25.253281
4.910000,1.002718,1.015111,25.259256
4.920000,1.001119,1.014840,25.265229
4.930000,0.999519,1.014669,25.271201
4.940000,0.997919,1.014576,25.277172
4.950000,0.996319,1.014534,25.283141
4.960000,0.994719,1.014516,25.289109
4.970000,0.993120,1.014494,25.295076
4.980000,0.991521,1.014441,25.301042
4.990000,0.989923,1.014329,25.307006
5.000000,0.988325,1.014132,25.312969
5.010000,0.986728,1.013827,25.318932
5.020000,0.985132,1.013391,25.324892
5.030000,0.983537,1.012806,25.330852
5.040000,0.981943,1.012057,25.336811
5.050000,0.980350,1.011131,25.342768
5.060000,0.978759,1.010021,25.348725
5.070000,0.977168,1.008724,25.354680
5.080000,0.975580,1.007239,25.360634
5.090000,0.973992,1.005573,25.366587
5.100000,0.972407,1.003733,25.372539
5.110000,0.970823,1.001734,25.378490
5.120000,0.969241,0.999590,25.384440
5.130000,0.967661,0.997324,25.390390
5.140000,0.966083,0.994956,25.396338
5.150000,0.964508,0.992512,25.402285
5.160000,0.962934,0.990018,25.408231
5.170000,0.961363,0.987502,25.414176
5.180000,0.959794,0.984993,25.420121
5.190000,0.958228,0.982518,25.426064
5.200000,0.956665,0.980103,25.432007
5.210000,0.955104,0.977776,25.437948
5.220000,0.953547,0.975560,25.443889
5.230000,0.951992,0.973475,25.449829
5.240000,0.950440,0.971539,25.455768
5.250000,0.948892,0.969768,25.461707
5.260000,0.947347,0.968171,25.467644
5.270000,0.945805,0.966756,25.473581
5.280000,0.944266,0.965525,25.479517
5.290000,0.942731,0.964475,25.485453
5.300000,0.941200,0.963602,25.491387
5.310000,0.939673,0.962894,25.497321
5.320000,0.938149,0.962339,25.503255
5.330000,0.936630,0.961918,25.509187
5.340000,0.935114,0.961611,25.515119
5.350000,0.933603,0.961396,25.521050
5.360000,0.932096,0.961245,25.526981
5.370000,0.930593,0.961134,25.532911
5.380000,0.929095,0.961034,25.538841
5.390000,0.927601,0.960917,25.544770
5.400000,0.926112,0.960756,25.550698
5.410000,0.924627,0.960525,25.556626
5.420000,0.923148,0.960198,25.562554
5.430000,0.921673,0.959754,25.568480
5.440000,0.920203,0.959171,25.574407
5.450000,0.918739,0.958435,25.580333
5.460000,0.917279,0.957531,25.586258
5.470000,0.915825,0.956450,25.592183
5.480000,0.914377,0.955188,25.598108
5.490000,0.912934,0.953744,25.604032
5.500000,0.911496,0.952121,25.609956
5.510000,0.910064,0.950327,25.615880
5.520000,0.908638,0.948374,25.621803
5.530000,0.907217,0.946276,25.627726
5.540000,0.905803,0.944053,25.633649
5.550000,0.904395,0.941726,25.639571
5.560000,0.902992,0.939320,25.645493
5.570000,0.901596,0.936860,25.651415
5.580000,0.900206,0.934375,25.657336
5.590000,0.898823,0.931891,25.663258
5.600000,0.897446,0.929437,25.669179
5.610000,0.896076,0.927041,25.675100
5.620000,0.894712,0.924728,25.681020
5.630000,0.893355,0.922524,25.686941
5.640000,0.892005,0.920449,25.692861
5.650000,0.890662,0.918524,25.698782
5.660000,0.889326,0.916763,25.704702
5.670000,0.887996,0.915179,25.710622
5.680000,0.886674,0.913780,25.716542
5.690000,0.885360,0.912569,25.722462
5.700000,0.884052,0.911546,25.728382
5.710000,0.882752,0.910707,25.734302
5.720000,0.881460,0.910043,25.740222
5.730000,0.880175,0.909541,25.746142
5.740000,0.878898,0.909185,25.752062
5.750000,0.877628,0.908955,25.757982
5.760000,0.876367,0.908829,25.763903
5.770000,0.875113,0.908782,25.769823
5.780000,0.873867,0.908788,25.775743
5.790000,0.872630,0.908819,25.781664
5.800000,0.871400,0.908848,25.787584
5.810000,0.870179,0.908848,25.793505
5.820000,0.868966,0.908790,25.799426
5.830000,0.867761,0.908649,25.805347
5.840000,0.866565,0.908403,25.811269
5.850000,0.865378,0.908030,25.817190
5.860000,0.864199,0.907513,25.823112
5.870000,0.863029,0.906837,25.829034
5.880000,0.861867,0.905992,25.834957
5.890000,0.860714,0.904971,25.840880
5.900000,0.859571,0.903773,25.846803
5.910000,0.858436,0.902399,25.852726
5.920000,0.857310,0.900855,25.858650
5.930000,0.856194,0.899152,25.864574
5.940000,0.855086,0.897303,25.870498
5.950000,0.853988,0.895327,25.876423
5.960000,0.852900,0.893245,25.882348
5.970000,0.851820,0.891079,25.888274
5.980000,0.850750,0.888855,25.894200
5.990000,0.849690,0.886600,25.900127
6.000000,0.848640,0.884342,25.906054
6.010000,0.847599,0.882109,25.911981
6.020000,0.846567,0.879928,25.917910
6.030000,0.845546,0.877827,25.923838
6.040000,0.844534,0.875830,25.929767
6.050000,0.843533,0.873961,25.935697
6.060000,0.842541,0.872238,25.941628
6.070000,0.841560,0.870680,25.947559
6.080000,0.840588,0.869299,25.953490
6.090000,0.839627,0.868104,25.959422
6.100000,0.838676,0.867102,25.965355
6.110000,0.837736,0.866292,25.971289
6.120000,0.836806,0.865672,25.977223
6.130000,0.835886,0.865234,25.983158
6.140000,0.834977,0.864967,25.989094
6.150000,0.834078,0.864856,25.995030
6.160000,0.833190,0.864881,26.000967
6.170000,0.832313,0.865023,26.006905
6.180000,0.831446,0.865256,26.012844
6.190000,0.830590,0.865555,26.018783
6.200000,0.829745,0.865892,26.024724
6.210000,0.828911,0.866240,26.030665
6.220000,0.828088,0.866572,26.036607
6.230000,0.827276,0.866858,26.042550
6.240000,0.826475,0.867075,26.048494
6.250000,0.825685,0.867197,26.054438
6.260000,0.824906,0.867203,26.060384
6.270000,0.824138,0.867073,26.066331
6.280000,0.823382,0.866793,26.072278
6.290000,0.822637,0.866350,26.078227
6.300000,0.821903,0.865737,26.084176
6.310000,0.821181,0.864950,26.090127
6.320000,0.820470,0.863990,26.096078
6.330000,0.819771,0.862860,26.102031
6.340000,0.819083,0.861571,26.107984
6.350000,0.818407,0.860135,26.113939
6.360000,0.817742,0.858569,26.119895
6.370000,0.817089,0.856891,26.125851
6.380000,0.816448,0.855126,26.131809
6.390000,0.815818,0.853297,26.137768
6.400000,0.815200,0.851430,26.143729
6.410000,0.814594,0.849555,26.149690
6.420000,0.814000,0.847698,26.155652
6.430000,0.813418,0.845888,26.161616
6.440000,0.812848,0.844151,26.167581
6.450000,0.812290,0.842514,26.173547
6.460000,0.811744,0.840999,26.179515
6.470000,0.811209,0.839628,26.185483
6.480000,0.810687,0.838419,26.191453
6.490000,0.810177,0.837385,26.197425
6.500000,0.809680,0.836539,26.203397
6.510000,0.809194,0.835886,26.209371
6.520000,0.808721,0.835429,26.215346
6.530000,0.808259,0.835166,26.221323
6.540000,0.807810,0.835091,26.227301
6.550000,0.807374,0.835193,26.233280
6.560000,0.806950,0.835460,26.239261
6.570000,0.806538,0.835872,26.245243
6.580000,0.806138,0.836411,26.251226
6.590000,0.805751,0.837052,26.257211
6.600000,0.805376,0.837770,26.263197
6.610000,0.805014,0.838538,26.269185
6.620000,0.804664,0.839330,26.275175
6.630000,0.804327,0.840116,26.281165
6.640000,0.804002,0.840869,26.287158
6.650000,0.803690,0.841562,26.293152
6.660000,0.803390,0.842172,26.299147
6.670000,0.803103,0.842674,26.305144
6.680000,0.802829,0.843050,26.311143
6.690000,0.802567,0.843282,26.317143
6.700000,0.802318,0.843357,26.323145
6.710000,0.802081,0.843266,26.329148
6.720000,0.801857,0.843003,26.335153
6.730000,0.801646,0.842569,26.341160
6.740000,0.801448,0.841966,26.347168
6.750000,0.801262,0.841202,26.353178
6.760000,0.801089,0.840288,26.359189
6.770000,0.800928,0.839239,26.365203
6.780000,0.800781,0.838075,26.371218
6.790000,0.800646,0.836816,26.377235
6.800000,0.800524,0.835487,26.383253
6.810000,0.800414,0.834113,26.389273
6.820000,0.800318,0.832723,26.395296
6.830000,0.800234,0.831344,26.401319
6.840000,0.800163,0.830003,26.407345
6.850000,0.800105,0.828729,26.413372
6.860000,0.800059,0.827547,26.419402
6.870000,0.800027,0.826481,26.425433
6.880000,0.800007,0.825555,26.431466
6.890000,0.800000,0.824785,26.437501
6.900000,0.800006,0.824189,26.443537
6.910000,0.800024,0.823778,26.449576
6.920000,0.800056,0.823560,26.455616
6.930000,0.800100,0.823538,26.461659
6.940000,0.800157,0.823713,26.467703
6.950000,0.800227,0.824080,26.473749
6.960000,0.800309,0.824630,26.479797
6.970000,0.800404,0.825349,26.485848
6.980000,0.800513,0.826223,26.491900
