time,command,response,temperature
1.150000,1.023942,0.034533,21.909182
1.160000,1.025530,0.041002,21.914774
1.170000,1.027116,0.047359,21.920362
1.180000,1.028701,0.053597,21.925948
1.190000,1.030283,0.059712,21.931531
1.200000,1.031864,0.065701,21.937111
1.210000,1.033442,0.071560,21.942688
1.220000,1.035019,0.077291,21.948263
1.230000,1.036593,0.082894,21.953834
1.240000,1.038165,0.088371,21.959403
1.250000,1.039734,0.093727,21.964969
1.260000,1.041301,0.098967,21.970532
1.270000,1.042865,0.104097,21.976092
1.280000,1.044426,0.109126,21.981649
1.290000,1.045985,0.114062,21.987204
1.300000,1.047541,0.118915,21.992756
1.310000,1.049093,0.123697,21.998305
1.320000,1.050643,0.128419,22.003851
1.330000,1.052189,0.133092,22.009394
1.340000,1.053732,0.137731,22.014934
1.350000,1.055271,0.142347,22.020472
1.360000,1.056807,0.146953,22.026007
1.370000,1.058339,0.151562,22.031539
1.380000,1.059868,0.156186,22.037068
1.390000,1.061393,0.160837,22.042595
1.400000,1.062913,0.165526,22.048119
1.410000,1.064430,0.170265,22.053640
1.420000,1.065943,0.175061,22.059158
1.430000,1.067451,0.179925,22.064673
1.440000,1.068955,0.184863,22.070186
1.450000,1.070455,0.189880,22.075696
1.460000,1.071950,0.194983,22.081203
1.470000,1.073441,0.200173,22.086707
1.480000,1.074926,0.205454,22.092209
1.490000,1.076407,0.210824,22.097708
1.500000,1.077884,0.216283,22.103204
1.510000,1.079355,0.221828,22.108697
1.520000,1.080821,0.227455,22.114188
1.530000,1.082282,0.233159,22.119676
1.540000,1.083738,0.238932,22.125162
1.550000,1.085188,0.244766,22.130644
1.560000,1.086633,0.250653,22.136124
1.570000,1.088072,0.256582,22.141601
1.580000,1.089506,0.262543,22.147076
1.590000,1.090934,0.268523,22.152548
1.600000,1.092356,0.274510,22.158017
1.610000,1.093772,0.280491,22.163483
1.620000,1.095182,0.286455,22.168947
1.630000,1.096586,0.292388,22.174409
1.640000,1.097984,0.298277,22.179867
1.650000,1.099376,0.304111,22.185323
1.660000,1.100761,0.309877,22.190776
1.670000,1.102140,0.315564,22.196227
1.680000,1.103513,0.321162,22.201675
1.690000,1.104878,0.326661,22.207121
1.700000,1.106237,0.332054,22.212563
1.710000,1.107589,0.337333,22.218004
1.720000,1.108935,0.342491,22.223441
1.730000,1.110273,0.347526,22.228876
1.740000,1.111604,0.352433,22.234309
1.750000,1.112928,0.357211,22.239739
1.760000,1.114245,0.361860,22.245166
1.770000,1.115555,0.366382,22.250591
1.780000,1.116857,0.370779,22.256014
1.790000,1.118152,0.375056,22.261433
1.800000,1.119439,0.379218,22.266851
1.810000,1.120719,0.383272,22.272265
1.820000,1.121990,0.387227,22.277678
1.830000,1.123254,0.391091,22.283087
1.840000,1.124510,0.394876,22.288495
1.850000,1.125759,0.398592,22.293899
1.860000,1.126999,0.402250,22.299302
1.870000,1.128231,0.405864,22.304702
1.880000,1.129454,0.409445,22.310099
1.890000,1.130670,0.413007,22.315494
1.900000,1.131877,0.416562,22.320886
1.910000,1.133076,0.420122,22.326277
1.920000,1.134266,0.423701,22.331664
1.930000,1.135447,0.427309,22.337049
1.940000,1.136620,0.430957,22.342432
1.950000,1.137784,0.434656,22.347813
1.960000,1.138940,0.438415,22.353191
1.970000,1.140086,0.442242,22.358567
1.980000,1.141223,0.446144,22.363940
1.990000,1.142352,0.450126,22.369311
2.000000,1.143471,0.454193,22.374680
2.010000,1.144581,0.458348,22.380046
2.020000,1.145682,0.462591,22.385410
2.030000,1.146774,0.466922,22.390772
2.040000,1.147856,0.471341,22.396131
2.050000,1.148929,0.475843,22.401488
2.060000,1.149992,0.480424,22.406843
2.070000,1.151045,0.485078,22.412196
2.080000,1.152089,0.489798,22.417546
2.090000,1.153123,0.494575,22.422894
2.100000,1.154148,0.499400,22.428240
2.110000,1.155162,0.504263,22.433584
2.120000,1.156167,0.509152,22.438925
2.130000,1.157161,0.514055,22.444265
2.140000,1.158146,0.518961,22.449602
2.150000,1.159120,0.523855,22.454936
2.160000,1.160085,0.528727,22.460269
2.170000,1.161038,0.533562,22.465600
2.180000,1.161982,0.538348,22.470928
2.190000,1.162915,0.543073,22.476254
2.200000,1.163838,0.547725,22.481579
2.210000,1.164751,0.552294,22.486901
2.220000,1.165653,0.556769,22.492220
2.230000,1.166544,0.561142,22.497538
2.240000,1.167424,0.565403,22.502854
2.250000,1.168294,0.569547,22.508168
2.260000,1.169153,0.573568,22.513480
2.270000,1.170002,0.577462,22.518789
2.280000,1.170839,0.581227,22.524097
2.290000,1.171665,0.584860,22.529402
2.300000,1.172481,0.588364,22.534706
2.310000,1.173285,0.591738,22.540008
2.320000,1.174079,0.594988,22.545307
2.330000,1.174861,0.598116,22.550605
2.340000,1.175632,0.601131,22.555901
2.350000,1.176392,0.604038,22.561194
2.360000,1.177140,0.606847,22.566486
2.370000,1.177877,0.609567,22.571776
2.380000,1.178603,0.612209,22.577064
2.390000,1.179317,0.614784,22.582350
2.400000,1.180020,0.617303,22.587635
2.410000,1.180711,0.619779,22.592917
2.420000,1.181391,0.622226,22.598198
2.430000,1.182059,0.624654,22.603477
2.440000,1.182716,0.627079,22.608754
2.450000,1.183361,0.629510,22.614029
2.460000,1.183994,0.631962,22.619302
2.470000,1.184615,0.634445,22.624574
2.480000,1.185224,0.636970,22.629843
2.490000,1.185822,0.639547,22.635111
2.500000,1.186408,0.642185,22.640378
2.510000,1.186982,0.644891,22.645642
2.520000,1.187543,0.647673,22.650905
2.530000,1.188093,0.650535,22.656166
2.540000,1.188631,0.653481,22.661426
2.550000,1.189157,0.656514,22.666684
2.560000,1.189670,0.659634,22.671940
2.570000,1.190172,0.662841,22.677194
2.580000,1.190661,0.666132,22.682447
2.590000,1.191138,0.669505,22.687699
2.600000,1.191603,0.672953,22.692948
2.610000,1.192056,0.676472,22.698197
2.620000,1.192496,0.680052,22.703443
2.630000,1.192924,0.683686,22.708688
2.640000,1.193340,0.687363,22.713932
2.650000,1.193743,0.691074,22.719174
2.660000,1.194134,0.694806,22.724414
2.670000,1.194512,0.698547,22.729653
2.680000,1.194878,0.702286,22.734890
2.690000,1.195232,0.706009,22.740126
2.700000,1.195573,0.709703,22.745361
2.710000,1.195901,0.713357,22.750594
2.720000,1.196217,0.716957,22.755826
2.730000,1.196521,0.720491,22.761056
2.740000,1.196812,0.723949,22.766285
2.750000,1.197090,0.727319,22.771512
2.760000,1.197356,0.730591,22.776739
2.770000,1.197609,0.733757,22.781963
2.780000,1.197849,0.736809,22.787187
2.790000,1.198077,0.739741,22.792409
2.800000,1.198292,0.742548,22.797630
2.810000,1.198494,0.745227,22.802850
2.820000,1.198684,0.747774,22.808068
2.830000,1.198861,0.750190,22.813285
2.840000,1.199025,0.752475,22.818501
2.850000,1.199176,0.754632,22.823715
2.860000,1.199315,0.756664,22.828929
2.870000,1.199441,0.758577,22.834141
2.880000,1.199554,0.760377,22.839352
2.890000,1.199654,0.762072,22.844562
2.900000,1.199742,0.763670,22.849771
2.910000,1.199817,0.765182,22.854978
2.920000,1.199879,0.766619,22.860185
2.930000,1.199928,0.767992,22.865390
2.940000,1.199965,0.769313,22.870595
2.950000,1.199988,0.770594,22.875798
2.960000,1.199999,0.771849,22.881000
2.970000,1.199997,0.773090,22.886201
2.980000,1.199983,0.774330,22.891402
2.990000,1.199955,0.775581,22.896601
3.000000,1.199915,0.776855,22.901799
3.010000,1.199862,0.778163,22.906996
3.020000,1.199796,0.779517,22.912193
3.030000,1.199717,0.780926,22.917388
3.040000,1.199626,0.782398,22.922582
3.050000,1.199521,0.783940,22.927776
3.060000,1.199404,0.785560,22.932969
3.070000,1.199274,0.787262,22.938160
3.080000,1.199132,0.789049,22.943351
3.090000,1.198977,0.790922,22.948542
3.100000,1.198809,0.792884,22.953731
3.110000,1.198628,0.794932,22.958919
3.120000,1.198434,0.797064,22.964107
3.130000,1.198228,0.799277,22.969294
3.140000,1.198009,0.801564,22.974480
3.150000,1.197778,0.803919,22.979666
3.160000,1.197534,0.806334,22.984850
3.170000,1.197277,0.808801,22.990035
3.180000,1.197008,0.811309,22.995218
3.190000,1.196725,0.813847,23.000401
3.200000,1.196431,0.816404,23.005583
3.210000,1.196124,0.818967,23.010764
3.220000,1.195804,0.821525,23.015945
3.230000,1.195472,0.824064,23.021125
3.240000,1.195127,0.826572,23.026305
3.250000,1.194770,0.829036,23.031484
3.260000,1.194400,0.831444,23.036662
3.270000,1.194018,0.833783,23.041840
3.280000,1.193623,0.836044,23.047018
3.290000,1.193216,0.838215,23.052195
3.300000,1.192797,0.840287,23.057371
3.310000,1.192365,0.842251,23.062547
3.320000,1.191921,0.844101,23.067723
3.330000,1.191465,0.845830,23.072898
3.340000,1.190996,0.847435,23.078073
3.350000,1.190515,0.848911,23.083247
3.360000,1.190022,0.850257,23.088421
3.370000,1.189517,0.851474,23.093595
3.380000,1.189000,0.852562,23.098768
3.390000,1.188471,0.853523,23.103941
3.400000,1.187929,0.854364,23.109113
3.410000,1.187376,0.855088,23.114286
3.420000,1.186810,0.855703,23.119458
3.430000,1.186233,0.856218,23.124630
3.440000,1.185643,0.856641,23.129801
3.450000,1.185042,0.856982,23.134973
3.460000,1.184429,0.857254,23.140144
3.470000,1.183804,0.857466,23.145315
3.480000,1.183168,0.857633,23.150485
3.490000,1.182519,0.857765,23.155656
3.500000,1.181859,0.857877,23.160826
3.510000,1.181188,0.857981,23.165997
3.520000,1.180505,0.858090,23.171167
3.530000,1.179810,0.858215,23.176337
3.540000,1.179103,0.858370,23.181507
3.550000,1.178386,0.858564,23.186677
3.560000,1.177657,0.858809,23.191847
3.570000,1.176916,0.859114,23.197017
3.580000,1.176164,0.859487,23.202187
3.590000,1.175401,0.859935,23.207357
3.600000,1.174627,0.860464,23.212527
3.610000,1.173841,0.861078,23.217698
3.620000,1.173044,0.861781,23.222868
3.630000,1.172237,0.862574,23.228038
3.640000,1.171418,0.863458,23.233208
3.650000,1.170588,0.864430,23.238379
3.660000,1.169747,0.865487,23.243550
3.670000,1.168896,0.866626,23.248720
3.680000,1.168034,0.867841,23.253891
3.690000,1.167160,0.869125,23.259062
3.700000,1.166277,0.870469,23.264234
3.710000,1.165382,0.871865,23.269405
3.720000,1.164477,0.873301,23.274577
3.730000,1.163562,0.874768,23.279749
3.740000,1.162636,0.876253,23.284922
3.750000,1.161699,0.877744,23.290094
3.760000,1.160753,0.879228,23.295267
3.770000,1.159795,0.880694,23.300441
3.780000,1.158828,0.882127,23.305614
3.790000,1.157851,0.883516,23.310788
3.800000,1.156863,0.884849,23.315963
3.810000,1.155866,0.886114,23.321138
3.820000,1.154858,0.887300,23.326313
3.830000,1.153841,0.888397,23.331488
3.840000,1.152813,0.889395,23.336664
3.850000,1.151776,0.890288,23.341841
3.860000,1.150729,0.891067,23.347018
3.870000,1.149673,0.891729,23.352196
3.880000,1.148607,0.892268,23.357374
3.890000,1.147531,0.892681,23.362552
3.900000,1.146446,0.892969,23.367731
3.910000,1.145352,0.893130,23.372911
3.920000,1.144248,0.893168,23.378091
3.930000,1.143135,0.893084,23.383272
3.940000,1.142013,0.892884,23.388454
3.950000,1.140882,0.892575,23.393636
3.960000,1.139742,0.892162,23.398819
3.970000,1.138593,0.891656,23.404002
3.980000,1.137435,0.891065,23.409186
3.990000,1.136268,0.890399,23.414371
4.000000,1.135093,0.889671,23.419557
4.010000,1.133908,0.888893,23.424743
4.020000,1.132716,0.888075,23.429930
4.030000,1.131515,0.887233,23.435118
4.040000,1.130305,0.886377,23.440307
4.050000,1.129087,0.885522,23.445496
4.060000,1.127861,0.884680,23.450686
4.070000,1.126626,0.883862,23.455877
4.080000,1.125384,0.883082,23.461069
4.090000,1.124133,0.882349,23.466262
4.100000,1.122875,0.881673,23.471456
4.110000,1.121609,0.881065,23.476650
4.120000,1.120334,0.880532,23.481846
4.130000,1.119053,0.880080,23.487042
4.140000,1.117763,0.879715,23.492240
4.150000,1.116466,0.879442,23.497438
4.160000,1.115162,0.879263,23.502637
4.170000,1.113850,0.879178,23.507838
4.180000,1.112531,0.879189,23.513039
4.190000,1.111204,0.879292,23.518241
4.200000,1.109871,0.879484,23.523445
4.210000,1.108531,0.879762,23.528649
4.220000,1.107183,0.880118,23.533855
4.230000,1.105829,0.880545,23.539061
4.240000,1.104468,0.881035,23.544269
4.250000,1.103100,0.881579,23.549478
4.260000,1.101726,0.882166,23.554688
4.270000,1.100345,0.882784,23.559899
4.280000,1.098958,0.883422,23.565112
4.290000,1.097564,0.884068,23.570325
4.300000,1.096165,0.884708,23.575540
4.310000,1.094759,0.885331,23.580756
4.320000,1.093347,0.885924,23.585973
4.330000,1.091929,0.886474,23.591192
4.340000,1.090505,0.886969,23.596412
4.350000,1.089075,0.887398,23.601633
4.360000,1.087640,0.887751,23.606855
4.370000,1.086199,0.888017,23.612079
4.380000,1.084752,0.888187,23.617304
4.390000,1.083300,0.888255,23.622530
4.400000,1.081843,0.888214,23.627758
4.410000,1.080380,0.888059,23.632987
4.420000,1.078913,0.887785,23.638217
4.430000,1.077440,0.887392,23.643449
4.440000,1.075962,0.886878,23.648683
4.450000,1.074480,0.886244,23.653917
4.460000,1.072993,0.885492,23.659154
4.470000,1.071501,0.884626,23.664391
4.480000,1.070004,0.883652,23.669630
4.490000,1.068503,0.882575,23.674871
4.500000,1.066998,0.881404,23.680113
4.510000,1.065488,0.880147,23.685357
4.520000,1.063974,0.878814,23.690602
4.530000,1.062456,0.877416,23.695849
4.540000,1.060934,0.875965,23.701097
4.550000,1.059408,0.874472,23.706347
4.560000,1.057879,0.872951,23.711599
4.570000,1.056345,0.871414,23.716852
4.580000,1.054808,0.869874,23.722106
4.590000,1.053268,0.868344,23.727363
4.600000,1.051724,0.866836,23.732621
4.610000,1.050177,0.865363,23.737881
4.620000,1.048626,0.863936,23.743142
4.630000,1.047073,0.862566,23.748405
4.640000,1.045516,0.861262,23.753670
4.650000,1.043957,0.860034,23.758937
4.660000,1.042394,0.858889,23.764205
4.670000,1.040829,0.857833,23.769475
4.680000,1.039262,0.856873,23.774747
4.690000,1.037692,0.856010,23.780020
4.700000,1.036119,0.855248,23.785296
4.710000,1.034544,0.854587,23.790573
4.720000,1.032967,0.854027,23.795852
4.730000,1.031388,0.853565,23.801133
4.740000,1.029807,0.853197,23.806415
4.750000,1.028224,0.852919,23.811700
4.760000,1.026639,0.852723,23.816986
4.770000,1.025053,0.852603,23.822275
4.780000,1.023464,0.852549,23.827565
4.790000,1.021875,0.852552,23.832857
4.800000,1.020284,0.852601,23.838151
4.810000,1.018691,0.852684,23.843447
4.820000,1.017098,0.852790,23.848745
4.830000,1.015503,0.852906,23.854045
4.840000,1.013907,0.853019,23.859347
4.850000,1.012311,0.853118,23.864651
4.860000,1.010713,0.853188,23.869957
4.870000,1.009115,0.853219,23.875264
4.880000,1.007517,0.853198,23.880574
4.890000,1.005918,0.853114,23.885886
4.900000,1.004318,0.852957,23.891200
4.910000,1.002718,0.852718,23.896516
4.920000,1.001119,0.852387,23.901835
4.930000,0.999519,0.851957,23.907155
4.940000,0.997919,0.851424,23.912477
4.950000,0.996319,0.850781,23.917802
4.960000,0.994719,0.850026,23.923128
4.970000,0.993120,0.849157,23.928457
4.980000,0.991521,0.848174,23.933788
4.990000,0.989923,0.847078,23.939121
5.000000,0.988325,0.845872,23.944456
5.010000,0.986728,0.844560,23.949793
5.020000,0.985132,0.843147,23.955133
5.030000,0.983537,0.841640,23.960474
5.040000,0.981943,0.840049,23.965818
5.050000,0.980350,0.838380,23.971165
5.060000,0.978759,0.836646,23.976513
5.070000,0.977168,0.834857,23.981864
5.080000,0.975580,0.833024,23.987217
5.090000,0.973992,0.831161,23.992572
5.100000,0.972407,0.829279,23.997929
5.110000,0.970823,0.827391,24.003289
5.120000,0.969241,0.825511,24.008651
5.130000,0.967661,0.823651,24.014015
5.140000,0.966083,0.821824,24.019382
5.150000,0.964508,0.820041,24.024751
5.160000,0.962934,0.818315,24.030122
5.170000,0.961363,0.816654,24.035496
5.180000,0.959794,0.815070,24.040872
5.190000,0.958228,0.813570,24.046250
5.200000,0.956665,0.812162,24.051631
5.210000,0.955104,0.810851,24.057014
5.220000,0.953547,0.809644,24.062400
5.230000,0.951992,0.808541,24.067788
5.240000,0.950440,0.807546,24.073178
5.250000,0.948892,0.806659,24.078571
5.260000,0.947347,0.805879,24.083967
5.270000,0.945805,0.805202,24.089364
5.280000,0.944266,0.804624,24.094764
5.290000,0.942731,0.804141,24.100167
5.300000,0.941200,0.803745,24.105572
5.310000,0.939673,0.803429,24.110980
5.320000,0.938149,0.803182,24.116390
5.330000,0.936630,0.802996,24.121803
5.340000,0.935114,0.802858,24.127218
5.350000,0.933603,0.802758,24.132635
5.360000,0.932096,0.802684,24.138055
5.370000,0.930593,0.802622,24.143478
5.380000,0.929095,0.802561,24.148903
5.390000,0.927601,0.802487,24.154331
5.400000,0.926112,0.802389,24.159761
5.410000,0.924627,0.802253,24.165194
5.420000,0.923148,0.802069,24.170630
5.430000,0.921673,0.801825,24.176068
5.440000,0.920203,0.801511,24.181508
5.450000,0.918739,0.801119,24.186951
5.460000,0.917279,0.800639,24.192397
5.470000,0.915825,0.800066,24.197846
5.480000,0.914377,0.799393,24.203297
5.490000,0.912934,0.798616,24.208750
5.500000,0.911496,0.797733,24.214207
5.510000,0.910064,0.796742,24.219666
5.520000,0.908638,0.795643,24.225127
5.530000,0.907217,0.794439,24.230591
5.540000,0.905803,0.793131,24.236058
5.550000,0.904395,0.791726,24.241528
5.560000,0.902992,0.790228,24.247000
5.570000,0.901596,0.788645,24.252475
5.580000,0.900206,0.786985,24.257953
5.590000,0.898823,0.785258,24.263433
5.600000,0.897446,0.783475,24.268916
5.610000,0.896076,0.781646,24.274402
5.620000,0.894712,0.779784,24.279890
5.630000,0.893355,0.777901,24.285381
5.640000,0.892005,0.776009,24.290875
5.650000,0.890662,0.774122,24.296372
5.660000,0.889326,0.772252,24.301871
5.670000,0.887996,0.770412,24.307373
5.680000,0.886674,0.768615,24.312878
5.690000,0.885360,0.766872,24.318385
5.700000,0.884052,0.765194,24.323895
5.710000,0.882752,0.763591,24.329408
5.720000,0.881460,0.762073,24.334924
5.730000,0.880175,0.760648,24.340443
5.740000,0.878898,0.759322,24.345964
5.750000,0.877628,0.758102,24.351488
5.760000,0.876367,0.756991,24.357015
5.770000,0.875113,0.755992,24.362545
5.780000,0.873867,0.755107,24.368077
5.790000,0.872630,0.754336,24.373612
5.800000,0.871400,0.753676,24.379150
5.810000,0.870179,0.753124,24.384691
5.820000,0.868966,0.752677,24.390235
5.830000,0.867761,0.752327,24.395781
5.840000,0.866565,0.752069,24.401331
5.850000,0.865378,0.751892,24.406883
5.860000,0.864199,0.751789,24.412438
5.870000,0.863029,0.751748,24.417996
5.880000,0.861867,0.751759,24.423556
5.890000,0.860714,0.751809,24.429120
5.900000,0.859571,0.751887,24.434686
5.910000,0.858436,0.751979,24.440255
5.920000,0.857310,0.752074,24.445827
5.930000,0.856194,0.752158,24.451402
5.940000,0.855086,0.752219,24.456979
5.950000,0.853988,0.752244,24.462560
5.960000,0.852900,0.752224,24.468143
5.970000,0.851820,0.752146,24.473729
5.980000,0.850750,0.752001,24.479318
5.990000,0.849690,0.751780,24.484910
6.000000,0.848640,0.751475,24.490505
6.010000,0.847599,0.751079,24.496102
6.020000,0.846567,0.750588,24.501703
6.030000,0.845546,0.749998,24.507306
6.040000,0.844534,0.749306,24.512912
6.050000,0.843533,0.748511,24.518521
6.060000,0.842541,0.747614,24.524133
6.070000,0.841560,0.746617,24.529748
6.080000,0.840588,0.745524,24.535366
6.090000,0.839627,0.744339,24.540986
6.100000,0.838676,0.743069,24.546610
6.110000,0.837736,0.741721,24.552236
6.120000,0.836806,0.740305,24.557865
6.130000,0.835886,0.738829,24.563497
6.140000,0.834977,0.737305,24.569132
6.150000,0.834078,0.735744,24.574770
6.160000,0.833190,0.734158,24.580411
6.170000,0.832313,0.732559,24.586054
6.180000,0.831446,0.730961,24.591701
6.190000,0.830590,0.729376,24.597350
6.200000,0.829745,0.727817,24.603002
6.210000,0.828911,0.726297,24.608657
6.220000,0.828088,0.724827,24.614315
6.230000,0.827276,0.723419,24.619976
6.240000,0.826475,0.722084,24.625640
6.250000,0.825685,0.720832,24.631307
6.260000,0.824906,0.719672,24.636976
6.270000,0.824138,0.718611,24.642648
6.280000,0.823382,0.717656,24.648324
6.290000,0.822637,0.716812,24.654002
6.300000,0.821903,0.716084,24.659683
6.310000,0.821181,0.715472,24.665367
6.320000,0.820470,0.714979,24.671053
6.330000,0.819771,0.714603,24.676743
6.340000,0.819083,0.714342,24.682435
6.350000,0.818407,0.714192,24.688131
6.360000,0.817742,0.714149,24.693829
6.370000,0.817089,0.714206,24.699530
6.380000,0.816448,0.714356,24.705234
6.390000,0.815818,0.714590,24.710941
6.400000,0.815200,0.714898,24.716650
6.410000,0.814594,0.715268,24.722363
6.420000,0.814000,0.715691,24.728078
6.430000,0.813418,0.716154,24.733797
6.440000,0.812848,0.716645,24.739518
6.450000,0.812290,0.717150,24.745242
6.460000,0.811744,0.717657,24.750968
6.470000,0.811209,0.718154,24.756698
6.480000,0.810687,0.718628,24.762430
6.490000,0.810177,0.719068,24.768166
6.500000,0.809680,0.719461,24.773904
6.510000,0.809194,0.719797,24.779645
6.520000,0.808721,0.720067,24.785388
6.530000,0.808259,0.720262,24.791135
6.540000,0.807810,0.720375,24.796884
6.550000,0.807374,0.720400,24.802637
6.560000,0.806950,0.720330,24.808392
6.570000,0.806538,0.720164,24.814150
6.580000,0.806138,0.719899,24.819910
6.590000,0.805751,0.719535,24.825674
6.600000,0.805376,0.719072,24.831440
6.610000,0.805014,0.718514,24.837209
6.620000,0.804664,0.717864,24.842981
6.630000,0.804327,0.717127,24.848755
6.640000,0.804002,0.716310,24.854533
6.650000,0.803690,0.715421,24.860313
6.660000,0.803390,0.714469,24.866096
6.670000,0.803103,0.713464,24.871882
6.680000,0.802829,0.712417,24.877670
6.690000,0.802567,0.711339,24.883461
6.700000,0.802318,0.710243,24.889255
6.710000,0.802081,0.709141,24.895052
6.720000,0.801857,0.708046,24.900851
6.730000,0.801646,0.706971,24.906654
6.740000,0.801448,0.705928,24.912458
6.750000,0.801262,0.704930,24.918266
6.760000,0.801089,0.703989,24.924076
6.770000,0.800928,0.703116,24.929890
6.780000,0.800781,0.702321,24.935705
6.790000,0.800646,0.701614,24.941524
6.800000,0.800524,0.701004,24.947345
6.810000,0.800414,0.700498,24.953169
6.820000,0.800318,0.700102,24.958995
6.830000,0.800234,0.699820,24.964824
6.840000,0.800163,0.699657,24.970656
6.850000,0.800105,0.699613,24.976491
6.860000,0.800059,0.699690,24.982328
6.870000,0.800027,0.699886,24.988168
6.880000,0.800007,0.700198,24.994010
6.890000,0.800000,0.700622,24.999856
6.900000,0.800006,0.701153,25.005703
6.910000,0.800024,0.701784,25.011554
6.920000,0.800056,0.702507,25.017407
